CODICE,lon,lat,INDIRIZZO,SPECIE,"NOME
 COMUNE",name
04PQFPc194,18.04341228,40.26643225,Via Regina Isabella,Phoenix canariensis,Palma delle Canarie,Palma delle Canarie - Phoenix canariensis - Via Regina Isabella
04PQFPc195,18.04342922,40.26642914,Via Regina Isabella,Phoenix canariensis,Palma delle Canarie,Palma delle Canarie - Phoenix canariensis - Via Regina Isabella
04PQFPd137,18.0427297,40.26652883,Via Regina Isabella,Prunus domestica,Susino,Susino - Prunus domestica - Via Regina Isabella
04PQFPg157,18.04262597,40.26675451,Via Regina Isabella,Punica granatum,Melograno,Melograno - Punica granatum - Via Regina Isabella
04PQFPh013,18.04203552,40.26604793,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh015,18.04211065,40.26604278,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh016,18.04214993,40.26602774,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh017,18.04222713,40.26602119,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh018,18.04229923,40.26600284,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh019,18.04242895,40.2659814,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh020,18.04249112,40.26596855,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh021,18.04256299,40.26594836,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh022,18.04261923,40.2659359,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh023,18.04268695,40.26591949,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh028,18.04204045,40.26632701,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh033,18.04208048,40.26638976,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh034,18.04211878,40.26643546,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh037,18.04229968,40.26657753,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh038,18.04228209,40.26655136,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh039,18.04225716,40.26652307,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh040,18.04227307,40.26648752,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh041,18.04217905,40.26641804,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh042,18.04223792,40.26639878,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh045,18.04232948,40.26636727,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh046,18.04233485,40.26649959,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh048,18.04229454,40.26651361,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh049,18.0423242,40.26654263,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh050,18.04233853,40.26656999,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh051,18.04241745,40.26644247,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh052,18.042358,40.26653453,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh053,18.04231424,40.26647867,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh054,18.04235439,40.26644361,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh055,18.0423642,40.26646631,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh056,18.04237613,40.26648981,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh057,18.04239242,40.26651781,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh058,18.04238576,40.26655964,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh059,18.04241588,40.2665563,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh060,18.04244156,40.26651553,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh061,18.04242843,40.26648401,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh062,18.04242209,40.26633333,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh063,18.04237373,40.26635139,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh064,18.04246181,40.26644142,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh065,18.04247656,40.2664811,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh066,18.04248481,40.2665192,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh067,18.04253678,40.26651734,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh068,18.04252474,40.26648486,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh069,18.04263143,40.26649624,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh070,18.04251724,40.2664438,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh071,18.04258843,40.26661451,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh072,18.04262545,40.26660162,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh073,18.04261745,40.2664554,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh076,18.04258402,40.26627339,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh077,18.04263953,40.26631429,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh078,18.04268395,40.26630535,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh079,18.04264685,40.26640237,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh080,18.04267581,40.26644584,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh081,18.04269981,40.266484,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh082,18.04274647,40.26646049,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh083,18.04272141,40.26642533,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh084,18.04269743,40.26638722,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh087,18.04275522,40.26625742,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh089,18.04283481,40.26632785,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh090,18.04287133,40.26631827,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh091,18.04291,40.26630524,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh092,18.04294479,40.26628833,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh093,18.04285937,40.26636905,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh094,18.0429624,40.26635211,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh095,18.04290889,40.26642942,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh096,18.04292717,40.26636093,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh097,18.04297592,40.26640573,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh098,18.04294338,40.2664189,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh099,18.04295958,40.26645182,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh100,18.04292949,40.26645871,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh101,18.04298992,40.26644134,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh139,18.04280908,40.26657339,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh140,18.04276982,40.26658005,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh142,18.04267929,40.26660909,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh143,18.04267075,40.26659239,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh144,18.04254578,40.26662663,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh145,18.04244487,40.26665143,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh146,18.04249101,40.26671143,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh147,18.04255724,40.26667921,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh148,18.04258669,40.26666616,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh149,18.04252666,40.26669315,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh150,18.04256838,40.26672119,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh151,18.04253891,40.26673248,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPh152,18.04250607,40.26674182,Via Regina Isabella,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Regina Isabella
04PQFPm010,18.04200329,40.26608686,Via Regina Isabella,Prunus amygdalus,Mandorlo,Mandorlo - Prunus amygdalus - Via Regina Isabella
04PQFPn120,18.04263657,40.26721379,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn121,18.04260279,40.26717596,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn122,18.04248638,40.26700499,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn123,18.04246009,40.26697417,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn124,18.04242445,40.26692618,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn125,18.04239089,40.26688493,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn126,18.04235898,40.26684515,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn127,18.04232464,40.26680116,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn128,18.04228279,40.26674451,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn129,18.04224923,40.26670035,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn138,18.04284703,40.26657118,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn141,18.04274221,40.26658583,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn173,18.04299683,40.26658267,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn174,18.04303336,40.2665715,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn175,18.04306708,40.26655941,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn176,18.0431071,40.26654941,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn177,18.04314983,40.26653894,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn178,18.04315716,40.26645769,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn181,18.04326896,40.26642753,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn183,18.04334761,40.26641786,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn203,18.04380233,40.26629428,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn205,18.04384309,40.2662872,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFPn206,18.04388328,40.26628408,Via Regina Isabella,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Regina Isabella
04PQFQi132,18.0424928,40.26658108,Via Regina Isabella,Quercus ilex,Leccio,Leccio - Quercus ilex - Via Regina Isabella
04PQFQm026,18.04211223,40.26610498,Via Regina Isabella,Quercus ithaburensis subsp. macrolepis,Vallonea,Vallonea - Quercus ithaburensis subsp. macrolepis - Via Regina Isabella
04PQFRp171,18.04299185,40.26650413,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp184,18.04335778,40.26644308,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp197,18.04352545,40.26636331,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp198,18.04361031,40.26633513,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp199,18.04362185,40.26636205,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp200,18.0436813,40.2663206,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp222,18.04377971,40.26657646,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp223,18.04384489,40.26657995,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp229,18.04373146,40.26663643,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp234,18.04374034,40.26673527,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp235,18.04373497,40.26668846,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp236,18.04367658,40.26673418,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp237,18.0437125,40.26673676,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp238,18.04377277,40.26673696,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp239,18.04387808,40.2666701,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp240,18.04388483,40.2667414,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp241,18.04380319,40.26673545,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFRp246,18.04387791,40.26691685,Via Regina Isabella,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Regina Isabella
04PQFSr217,18.04340745,40.26648568,Via Regina Isabella,Syagrus romanzoffiana,Palma regina,Palma regina - Syagrus romanzoffiana - Via Regina Isabella
04PQFTg002,18.04196444,40.26621907,Via Regina Isabella,Tamarix gallica,Tamerice,Tamerice - Tamarix gallica - Via Regina Isabella
04PQFTg003,18.04193458,40.26617561,Via Regina Isabella,Tamarix gallica,Tamerice,Tamerice - Tamarix gallica - Via Regina Isabella
04PQFTg004,18.04192172,40.26615885,Via Regina Isabella,Tamarix gallica,Tamerice,Tamerice - Tamarix gallica - Via Regina Isabella
04PQFTg011,18.04199587,40.26606137,Via Regina Isabella,Tamarix gallica,Tamerice,Tamerice - Tamarix gallica - Via Regina Isabella
04PQFTg027,18.04208155,40.26612281,Via Regina Isabella,Tamarix gallica,Tamerice,Tamerice - Tamarix gallica - Via Regina Isabella
04PQFTo043,18.04227276,40.26638964,Via Regina Isabella,Thuja orientalis,Tuia orientale,Tuia orientale - Thuja orientalis - Via Regina Isabella
04PQFTo044,18.04229658,40.26638198,Via Regina Isabella,Thuja orientalis,Tuia orientale,Tuia orientale - Thuja orientalis - Via Regina Isabella
04PQFTo179,18.04323237,40.26643539,Via Regina Isabella,Thuja orientalis,Tuia orientale,Tuia orientale - Thuja orientalis - Via Regina Isabella
04PQFTo180,18.04324712,40.26643159,Via Regina Isabella,Thuja orientalis,Tuia orientale,Tuia orientale - Thuja orientalis - Via Regina Isabella
04PQFUm102,18.04276576,40.26735682,Via Regina Isabella,Ulmus minor,Olmo,Olmo - Ulmus minor - Via Regina Isabella
04PQFUm103,18.04277833,40.26735812,Via Regina Isabella,Ulmus minor,Olmo,Olmo - Ulmus minor - Via Regina Isabella
04PQFUm104,18.04288301,40.26728522,Via Regina Isabella,Ulmus minor,Olmo,Olmo - Ulmus minor - Via Regina Isabella
04PQFVt005,18.04190318,40.26613926,Via Regina Isabella,Viburnum tinus,Viburno tino,Viburno tino - Viburnum tinus - Via Regina Isabella
04PQFVt006,18.04190268,40.2661234,Via Regina Isabella,Viburnum tinus,Viburno tino,Viburno tino - Viburnum tinus - Via Regina Isabella
04PQFVt024,18.0421205,40.26612348,Via Regina Isabella,Viburnum tinus,Viburno tino,Viburno tino - Viburnum tinus - Via Regina Isabella
04PQFVt207,18.04387875,40.26630809,Via Regina Isabella,Viburnum tinus,Viburno tino,Viburno tino - Viburnum tinus - Via Regina Isabella
04PQFVt249,18.04370409,40.26694216,Via Regina Isabella,Viburnum tinus,Viburno tino,Viburno tino - Viburnum tinus - Via Regina Isabella
04PQFYa025,18.04210289,40.26612587,Via Regina Isabella,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Regina Isabella
04PQFYa170,18.04296001,40.2665139,Via Regina Isabella,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Regina Isabella
04PQFYa185,18.04337374,40.26641656,Via Regina Isabella,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Regina Isabella
04PQFYa190,18.0433717,40.26638629,Via Regina Isabella,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Regina Isabella
04PQFYa191,18.04336239,40.26638794,Via Regina Isabella,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Regina Isabella
04PQFYa248,18.04372111,40.26694089,Via Regina Isabella,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Regina Isabella
05VRGQi001,18.04538551,40.27407638,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi002,18.04550108,40.27427128,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi003,18.04557488,40.27427435,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi004,18.04564781,40.27427731,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi005,18.04570636,40.27428066,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi006,18.04578626,40.27428433,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi007,18.04584853,40.27428722,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi008,18.04591222,40.27428948,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi009,18.04595605,40.27429045,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi010,18.04603928,40.27429392,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi011,18.04611163,40.27428673,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi012,18.04619536,40.2742801,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi013,18.04625981,40.27427226,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi014,18.0463478,40.27426727,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi015,18.04641212,40.27426385,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi016,18.04640405,40.27414961,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi017,18.04648465,40.2742553,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi018,18.04653322,40.27413626,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi019,18.04654726,40.27424628,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi020,18.04660278,40.27413542,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi021,18.04668651,40.27423392,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi022,18.04665836,40.27412556,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi023,18.04676185,40.27422687,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi024,18.04672693,40.27412108,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi025,18.04688769,40.27420412,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi026,18.0468591,40.27410462,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi027,18.04691935,40.27409354,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi028,18.04696621,40.27408073,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi029,18.04705839,40.27417257,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi030,18.04702513,40.27406907,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
